datetime,origin,destination,price
2025-04-17T06:00:00,Berlin,Budapest,137
2025-04-17T18:00:00,Berlin,Budapest,465
2025-04-18T06:00:00,Berlin,Budapest,501
2025-04-18T18:00:00,Berlin,Budapest,204
2025-04-19T06:00:00,Berlin,Budapest,156
2025-04-19T18:00:00,Berlin,Budapest,785
2025-04-20T06:00:00,Berlin,Budapest,262
2025-04-20T18:00:00,Berlin,Budapest,531
2025-04-21T06:00:00,Berlin,Budapest,243
2025-04-21T18:00:00,Berlin,Budapest,361
2025-04-22T06:00:00,Berlin,Budapest,669
2025-04-22T18:00:00,Berlin,Budapest,300
2025-04-23T06:00:00,Berlin,Budapest,429
2025-04-23T18:00:00,Berlin,Budapest,696
2025-04-24T06:00:00,Berlin,Budapest,432
2025-04-24T18:00:00,Berlin,Budapest,117
2025-04-25T06:00:00,Berlin,Budapest,505
2025-04-25T18:00:00,Berlin,Budapest,248
2025-04-26T06:00:00,Berlin,Budapest,548
2025-04-26T18:00:00,Berlin,Budapest,67
2025-04-27T06:00:00,Berlin,Budapest,647
2025-04-27T18:00:00,Berlin,Budapest,267
2025-04-28T06:00:00,Berlin,Budapest,255
2025-04-28T18:00:00,Berlin,Budapest,585
2025-04-29T06:00:00,Berlin,Budapest,141
2025-04-29T18:00:00,Berlin,Budapest,731
2025-04-30T06:00:00,Berlin,Budapest,820
2025-04-30T18:00:00,Berlin,Budapest,648
2025-05-01T06:00:00,Berlin,Budapest,604
2025-05-01T18:00:00,Berlin,Budapest,118
2025-05-02T06:00:00,Berlin,Budapest,810
2025-05-02T18:00:00,Berlin,Budapest,549
2025-05-03T06:00:00,Berlin,Budapest,797
2025-05-03T18:00:00,Berlin,Budapest,710
2025-05-04T06:00:00,Berlin,Budapest,687
2025-05-04T18:00:00,Berlin,Budapest,522
2025-05-05T06:00:00,Berlin,Budapest,447
2025-05-05T18:00:00,Berlin,Budapest,656
2025-05-06T06:00:00,Berlin,Budapest,582
2025-05-06T18:00:00,Berlin,Budapest,459
2025-05-07T06:00:00,Berlin,Budapest,402
2025-05-07T18:00:00,Berlin,Budapest,253
2025-05-08T06:00:00,Berlin,Budapest,459
2025-05-08T18:00:00,Berlin,Budapest,460
2025-05-09T06:00:00,Berlin,Budapest,164
2025-05-09T18:00:00,Berlin,Budapest,376
2025-05-10T06:00:00,Berlin,Budapest,163
2025-05-10T18:00:00,Berlin,Budapest,671
2025-05-11T06:00:00,Berlin,Budapest,598
2025-05-11T18:00:00,Berlin,Budapest,684
2025-05-12T06:00:00,Berlin,Budapest,335
2025-05-12T18:00:00,Berlin,Budapest,151
2025-05-13T06:00:00,Berlin,Budapest,513
2025-05-13T18:00:00,Berlin,Budapest,317
2025-05-14T06:00:00,Berlin,Budapest,490
2025-05-14T18:00:00,Berlin,Budapest,328
2025-05-15T06:00:00,Berlin,Budapest,393
2025-05-15T18:00:00,Berlin,Budapest,576
2025-05-16T06:00:00,Berlin,Budapest,601
2025-05-16T18:00:00,Berlin,Budapest,541
2025-05-17T06:00:00,Berlin,Budapest,654
2025-05-17T18:00:00,Berlin,Budapest,411
2025-05-18T06:00:00,Berlin,Budapest,565
2025-05-18T18:00:00,Berlin,Budapest,801
2025-05-19T06:00:00,Berlin,Budapest,736
2025-05-19T18:00:00,Berlin,Budapest,745
2025-05-20T06:00:00,Berlin,Budapest,563
2025-05-20T18:00:00,Berlin,Budapest,653
2025-05-21T06:00:00,Berlin,Budapest,175
2025-05-21T18:00:00,Berlin,Budapest,631
2025-05-22T06:00:00,Berlin,Budapest,597
2025-05-22T18:00:00,Berlin,Budapest,70
2025-05-23T06:00:00,Berlin,Budapest,119
2025-05-23T18:00:00,Berlin,Budapest,177
2025-05-24T06:00:00,Berlin,Budapest,672
2025-05-24T18:00:00,Berlin,Budapest,373
2025-05-25T06:00:00,Berlin,Budapest,645
2025-05-25T18:00:00,Berlin,Budapest,344
2025-05-26T06:00:00,Berlin,Budapest,384
2025-05-26T18:00:00,Berlin,Budapest,700
2025-05-27T06:00:00,Berlin,Budapest,371
2025-05-27T18:00:00,Berlin,Budapest,314
2025-05-28T06:00:00,Berlin,Budapest,609
2025-05-28T18:00:00,Berlin,Budapest,253
2025-05-29T06:00:00,Berlin,Budapest,524
2025-05-29T18:00:00,Berlin,Budapest,851
2025-05-30T06:00:00,Berlin,Budapest,542
2025-05-30T18:00:00,Berlin,Budapest,825
2025-05-31T06:00:00,Berlin,Budapest,363
2025-05-31T18:00:00,Berlin,Budapest,378
2025-06-01T06:00:00,Berlin,Budapest,545
2025-06-01T18:00:00,Berlin,Budapest,366
2025-06-02T06:00:00,Berlin,Budapest,289
2025-06-02T18:00:00,Berlin,Budapest,528
2025-06-03T06:00:00,Berlin,Budapest,417
2025-06-03T18:00:00,Berlin,Budapest,800
2025-06-04T06:00:00,Berlin,Budapest,755
2025-06-04T18:00:00,Berlin,Budapest,568
2025-06-05T06:00:00,Berlin,Budapest,257
2025-06-05T18:00:00,Berlin,Budapest,313
2025-06-06T06:00:00,Berlin,Budapest,347
2025-06-06T18:00:00,Berlin,Budapest,361
2025-06-07T06:00:00,Berlin,Budapest,740
2025-06-07T18:00:00,Berlin,Budapest,191
2025-06-08T06:00:00,Berlin,Budapest,743
2025-06-08T18:00:00,Berlin,Budapest,211
2025-06-09T06:00:00,Berlin,Budapest,722
2025-06-09T18:00:00,Berlin,Budapest,578
2025-06-10T06:00:00,Berlin,Budapest,751
2025-06-10T18:00:00,Berlin,Budapest,461
2025-06-11T06:00:00,Berlin,Budapest,125
2025-06-11T18:00:00,Berlin,Budapest,116
2025-06-12T06:00:00,Berlin,Budapest,251
2025-06-12T18:00:00,Berlin,Budapest,193
2025-06-13T06:00:00,Berlin,Budapest,786
2025-06-13T18:00:00,Berlin,Budapest,479
2025-06-14T06:00:00,Berlin,Budapest,560
2025-06-14T18:00:00,Berlin,Budapest,343
2025-06-15T06:00:00,Berlin,Budapest,483
2025-06-15T18:00:00,Berlin,Budapest,642
2025-06-16T06:00:00,Berlin,Budapest,695
2025-06-16T18:00:00,Berlin,Budapest,376
2025-06-17T06:00:00,Berlin,Budapest,462
2025-06-17T18:00:00,Berlin,Budapest,270
2025-06-18T06:00:00,Berlin,Budapest,678
2025-06-18T18:00:00,Berlin,Budapest,550
2025-06-19T06:00:00,Berlin,Budapest,635
2025-06-19T18:00:00,Berlin,Budapest,546
2025-06-20T06:00:00,Berlin,Budapest,280
2025-06-20T18:00:00,Berlin,Budapest,473
2025-06-21T06:00:00,Berlin,Budapest,376
2025-06-21T18:00:00,Berlin,Budapest,665
2025-06-22T06:00:00,Berlin,Budapest,713
2025-06-22T18:00:00,Berlin,Budapest,145
2025-06-23T06:00:00,Berlin,Budapest,619
2025-06-23T18:00:00,Berlin,Budapest,621
2025-06-24T06:00:00,Berlin,Budapest,171
2025-06-24T18:00:00,Berlin,Budapest,340
2025-06-25T06:00:00,Berlin,Budapest,668
2025-06-25T18:00:00,Berlin,Budapest,559
2025-06-26T06:00:00,Berlin,Budapest,489
2025-06-26T18:00:00,Berlin,Budapest,296
2025-06-27T06:00:00,Berlin,Budapest,656
2025-06-27T18:00:00,Berlin,Budapest,718
2025-06-28T06:00:00,Berlin,Budapest,293
2025-06-28T18:00:00,Berlin,Budapest,674
2025-06-29T06:00:00,Berlin,Budapest,574
2025-06-29T18:00:00,Berlin,Budapest,238
2025-04-01T06:00:00,Berlin,Vienna,424
2025-04-01T18:00:00,Berlin,Vienna,553
2025-04-02T06:00:00,Berlin,Vienna,481
2025-04-02T18:00:00,Berlin,Vienna,802
2025-04-03T06:00:00,Berlin,Vienna,345
2025-04-03T18:00:00,Berlin,Vienna,323
2025-04-04T06:00:00,Berlin,Vienna,759
2025-04-04T18:00:00,Berlin,Vienna,525
2025-04-05T06:00:00,Berlin,Vienna,309
2025-04-05T18:00:00,Berlin,Vienna,160
2025-04-06T06:00:00,Berlin,Vienna,680
2025-04-06T18:00:00,Berlin,Vienna,822
2025-04-07T06:00:00,Berlin,Vienna,440
2025-04-07T18:00:00,Berlin,Vienna,721
2025-04-08T06:00:00,Berlin,Vienna,271
2025-04-08T18:00:00,Berlin,Vienna,230
2025-04-09T06:00:00,Berlin,Vienna,705
2025-04-09T18:00:00,Berlin,Vienna,629
2025-04-10T06:00:00,Berlin,Vienna,344
2025-04-10T18:00:00,Berlin,Vienna,216
2025-04-11T06:00:00,Berlin,Vienna,661
2025-04-11T18:00:00,Berlin,Vienna,378
2025-04-12T06:00:00,Berlin,Vienna,530
2025-04-12T18:00:00,Berlin,Vienna,259
2025-04-13T06:00:00,Berlin,Vienna,393
2025-04-13T18:00:00,Berlin,Vienna,609
2025-04-14T06:00:00,Berlin,Vienna,242
2025-04-14T18:00:00,Berlin,Vienna,308
2025-04-15T06:00:00,Berlin,Vienna,531
2025-04-15T18:00:00,Berlin,Vienna,737
2025-04-16T06:00:00,Berlin,Vienna,741
2025-04-16T18:00:00,Berlin,Vienna,637
2025-04-17T06:00:00,Berlin,Vienna,237
2025-04-17T18:00:00,Berlin,Vienna,755
2025-04-18T06:00:00,Berlin,Vienna,537
2025-04-18T18:00:00,Berlin,Vienna,571
2025-04-19T06:00:00,Berlin,Vienna,824
2025-04-19T18:00:00,Berlin,Vienna,488
2025-04-20T06:00:00,Berlin,Vienna,558
2025-04-20T18:00:00,Berlin,Vienna,447
2025-04-21T06:00:00,Berlin,Vienna,522
2025-04-21T18:00:00,Berlin,Vienna,359
2025-04-22T06:00:00,Berlin,Vienna,216
2025-04-22T18:00:00,Berlin,Vienna,91
2025-04-23T06:00:00,Berlin,Vienna,484
2025-04-23T18:00:00,Berlin,Vienna,291
2025-04-24T06:00:00,Berlin,Vienna,457
2025-04-24T18:00:00,Berlin,Vienna,579
2025-04-25T06:00:00,Berlin,Vienna,482
2025-04-25T18:00:00,Berlin,Vienna,173
2025-04-26T06:00:00,Berlin,Vienna,640
2025-04-26T18:00:00,Berlin,Vienna,281
2025-04-27T06:00:00,Berlin,Vienna,211
2025-04-27T18:00:00,Berlin,Vienna,610
2025-04-28T06:00:00,Berlin,Vienna,706
2025-04-28T18:00:00,Berlin,Vienna,196
2025-04-29T06:00:00,Berlin,Vienna,690
2025-04-29T18:00:00,Berlin,Vienna,754
2025-04-30T06:00:00,Berlin,Vienna,475
2025-04-30T18:00:00,Berlin,Vienna,565
2025-05-01T06:00:00,Berlin,Vienna,449
2025-05-01T18:00:00,Berlin,Vienna,478
2025-05-02T06:00:00,Berlin,Vienna,135
2025-05-02T18:00:00,Berlin,Vienna,351
2025-05-03T06:00:00,Berlin,Vienna,477
2025-05-03T18:00:00,Berlin,Vienna,519
2025-05-04T06:00:00,Berlin,Vienna,279
2025-05-04T18:00:00,Berlin,Vienna,674
2025-05-05T06:00:00,Berlin,Vienna,712
2025-05-05T18:00:00,Berlin,Vienna,277
2025-05-06T06:00:00,Berlin,Vienna,495
2025-05-06T18:00:00,Berlin,Vienna,283
2025-05-07T06:00:00,Berlin,Vienna,370
2025-05-07T18:00:00,Berlin,Vienna,701
2025-05-08T06:00:00,Berlin,Vienna,447
2025-05-08T18:00:00,Berlin,Vienna,745
2025-05-09T06:00:00,Berlin,Vienna,659
2025-05-09T18:00:00,Berlin,Vienna,210
2025-05-10T06:00:00,Berlin,Vienna,497
2025-05-10T18:00:00,Berlin,Vienna,147
2025-05-11T06:00:00,Berlin,Vienna,583
2025-05-11T18:00:00,Berlin,Vienna,568
2025-05-12T06:00:00,Berlin,Vienna,459
2025-05-12T18:00:00,Berlin,Vienna,476
2025-05-13T06:00:00,Berlin,Vienna,138
2025-05-13T18:00:00,Berlin,Vienna,456
2025-05-14T06:00:00,Berlin,Vienna,475
2025-05-14T18:00:00,Berlin,Vienna,377
2025-05-15T06:00:00,Berlin,Vienna,287
2025-05-15T18:00:00,Berlin,Vienna,418
2025-05-16T06:00:00,Berlin,Vienna,575
2025-05-16T18:00:00,Berlin,Vienna,853
2025-05-17T06:00:00,Berlin,Vienna,273
2025-05-17T18:00:00,Berlin,Vienna,556
2025-05-18T06:00:00,Berlin,Vienna,473
2025-05-18T18:00:00,Berlin,Vienna,362
2025-05-19T06:00:00,Berlin,Vienna,247
2025-05-19T18:00:00,Berlin,Vienna,263
2025-05-20T06:00:00,Berlin,Vienna,454
2025-05-20T18:00:00,Berlin,Vienna,468
2025-05-21T06:00:00,Berlin,Vienna,269
2025-05-21T18:00:00,Berlin,Vienna,353
2025-05-22T06:00:00,Berlin,Vienna,306
2025-05-22T18:00:00,Berlin,Vienna,428
2025-05-23T06:00:00,Berlin,Vienna,375
2025-05-23T18:00:00,Berlin,Vienna,654
2025-05-24T06:00:00,Berlin,Vienna,287
2025-05-24T18:00:00,Berlin,Vienna,383
2025-05-25T06:00:00,Berlin,Vienna,611
2025-05-25T18:00:00,Berlin,Vienna,337
2025-05-26T06:00:00,Berlin,Vienna,636
2025-05-26T18:00:00,Berlin,Vienna,298
2025-05-27T06:00:00,Berlin,Vienna,766
2025-05-27T18:00:00,Berlin,Vienna,160
2025-05-28T06:00:00,Berlin,Vienna,233
2025-05-28T18:00:00,Berlin,Vienna,191
2025-05-29T06:00:00,Berlin,Vienna,744
2025-05-29T18:00:00,Berlin,Vienna,363
2025-05-30T06:00:00,Berlin,Vienna,725
2025-05-30T18:00:00,Berlin,Vienna,487
2025-05-31T06:00:00,Berlin,Vienna,736
2025-05-31T18:00:00,Berlin,Vienna,487
2025-06-01T06:00:00,Berlin,Vienna,285
2025-06-01T18:00:00,Berlin,Vienna,139
2025-06-02T06:00:00,Berlin,Vienna,556
2025-06-02T18:00:00,Berlin,Vienna,409
2025-06-03T06:00:00,Berlin,Vienna,532
2025-06-03T18:00:00,Berlin,Vienna,490
2025-06-04T06:00:00,Berlin,Vienna,432
2025-06-04T18:00:00,Berlin,Vienna,408
2025-06-05T06:00:00,Berlin,Vienna,488
2025-06-05T18:00:00,Berlin,Vienna,565
2025-06-06T06:00:00,Berlin,Vienna,636
2025-06-06T18:00:00,Berlin,Vienna,688
2025-06-07T06:00:00,Berlin,Vienna,748
2025-06-07T18:00:00,Berlin,Vienna,489
2025-06-08T06:00:00,Berlin,Vienna,189
2025-06-08T18:00:00,Berlin,Vienna,157
2025-06-09T06:00:00,Berlin,Vienna,538
2025-06-09T18:00:00,Berlin,Vienna,620
2025-06-10T06:00:00,Berlin,Vienna,93
2025-06-10T18:00:00,Berlin,Vienna,178
2025-06-11T06:00:00,Berlin,Vienna,59
2025-06-11T18:00:00,Berlin,Vienna,127
2025-06-12T06:00:00,Berlin,Vienna,614
2025-06-12T18:00:00,Berlin,Vienna,247
2025-06-13T06:00:00,Berlin,Vienna,437
2025-06-13T18:00:00,Berlin,Vienna,397
2025-06-14T06:00:00,Berlin,Vienna,233
2025-06-14T18:00:00,Berlin,Vienna,802
2025-06-15T06:00:00,Berlin,Vienna,162
2025-06-15T18:00:00,Berlin,Vienna,220
2025-06-16T06:00:00,Berlin,Vienna,446
2025-06-16T18:00:00,Berlin,Vienna,816
2025-06-17T06:00:00,Berlin,Vienna,236
2025-06-17T18:00:00,Berlin,Vienna,426
2025-06-18T06:00:00,Berlin,Vienna,528
2025-06-18T18:00:00,Berlin,Vienna,767
2025-06-19T06:00:00,Berlin,Vienna,384
2025-06-19T18:00:00,Berlin,Vienna,801
2025-06-20T06:00:00,Berlin,Vienna,605
2025-06-20T18:00:00,Berlin,Vienna,599
2025-06-21T06:00:00,Berlin,Vienna,794
2025-06-21T18:00:00,Berlin,Vienna,358
2025-06-22T06:00:00,Berlin,Vienna,720
2025-06-22T18:00:00,Berlin,Vienna,294
2025-06-23T06:00:00,Berlin,Vienna,108
2025-06-23T18:00:00,Berlin,Vienna,288
2025-06-24T06:00:00,Berlin,Vienna,524
2025-06-24T18:00:00,Berlin,Vienna,634
2025-06-25T06:00:00,Berlin,Vienna,259
2025-06-25T18:00:00,Berlin,Vienna,698
2025-06-26T06:00:00,Berlin,Vienna,588
2025-06-26T18:00:00,Berlin,Vienna,704
2025-06-27T06:00:00,Berlin,Vienna,440
2025-06-27T18:00:00,Berlin,Vienna,651
2025-06-28T06:00:00,Berlin,Vienna,429
2025-06-28T18:00:00,Berlin,Vienna,388
2025-06-29T06:00:00,Berlin,Vienna,402
2025-06-29T18:00:00,Berlin,Vienna,255
2025-04-01T06:00:00,Berlin,Zurich,323
2025-04-01T18:00:00,Berlin,Zurich,312
2025-04-02T06:00:00,Berlin,Zurich,226
2025-04-02T18:00:00,Berlin,Zurich,259
2025-04-03T06:00:00,Berlin,Zurich,793
2025-04-03T18:00:00,Berlin,Zurich,523
2025-04-04T06:00:00,Berlin,Zurich,735
2025-04-04T18:00:00,Berlin,Zurich,184
2025-04-05T06:00:00,Berlin,Zurich,356
2025-04-05T18:00:00,Berlin,Zurich,817
2025-04-06T06:00:00,Berlin,Zurich,626
2025-04-06T18:00:00,Berlin,Zurich,178
2025-04-07T06:00:00,Berlin,Zurich,677
2025-04-07T18:00:00,Berlin,Zurich,346
2025-04-08T06:00:00,Berlin,Zurich,687
2025-04-08T18:00:00,Berlin,Zurich,374
2025-04-09T06:00:00,Berlin,Zurich,717
2025-04-09T18:00:00,Berlin,Zurich,678
2025-04-10T06:00:00,Berlin,Zurich,359
2025-04-10T18:00:00,Berlin,Zurich,667
2025-04-11T06:00:00,Berlin,Zurich,639
2025-04-11T18:00:00,Berlin,Zurich,336
2025-04-12T06:00:00,Berlin,Zurich,642
2025-04-12T18:00:00,Berlin,Zurich,529
2025-04-13T06:00:00,Berlin,Zurich,185
2025-04-13T18:00:00,Berlin,Zurich,473
2025-04-14T06:00:00,Berlin,Zurich,535
2025-04-14T18:00:00,Berlin,Zurich,306
2025-04-15T06:00:00,Berlin,Zurich,767
2025-04-15T18:00:00,Berlin,Zurich,437
2025-04-16T06:00:00,Berlin,Zurich,516
2025-04-16T18:00:00,Berlin,Zurich,853
2025-04-17T06:00:00,Berlin,Zurich,301
2025-04-17T18:00:00,Berlin,Zurich,294
2025-04-18T06:00:00,Berlin,Zurich,818
2025-04-18T18:00:00,Berlin,Zurich,531
2025-04-19T06:00:00,Berlin,Zurich,801
2025-04-19T18:00:00,Berlin,Zurich,312
2025-04-20T06:00:00,Berlin,Zurich,748
2025-04-20T18:00:00,Berlin,Zurich,225
2025-04-21T06:00:00,Berlin,Zurich,643
2025-04-21T18:00:00,Berlin,Zurich,419
2025-04-22T06:00:00,Berlin,Zurich,552
2025-04-22T18:00:00,Berlin,Zurich,370
2025-04-23T06:00:00,Berlin,Zurich,165
2025-04-23T18:00:00,Berlin,Zurich,238
2025-04-24T06:00:00,Berlin,Zurich,461
2025-04-24T18:00:00,Berlin,Zurich,303
2025-04-25T06:00:00,Berlin,Zurich,347
2025-04-25T18:00:00,Berlin,Zurich,129
2025-04-26T06:00:00,Berlin,Zurich,272
2025-04-26T18:00:00,Berlin,Zurich,596
2025-04-27T06:00:00,Berlin,Zurich,281
2025-04-27T18:00:00,Berlin,Zurich,282
2025-04-28T06:00:00,Berlin,Zurich,774
2025-04-28T18:00:00,Berlin,Zurich,183
2025-04-29T06:00:00,Berlin,Zurich,787
2025-04-29T18:00:00,Berlin,Zurich,537
2025-04-30T06:00:00,Berlin,Zurich,481
2025-04-30T18:00:00,Berlin,Zurich,755
2025-05-01T06:00:00,Berlin,Zurich,147
2025-05-01T18:00:00,Berlin,Zurich,162
2025-05-02T06:00:00,Berlin,Zurich,566
2025-05-02T18:00:00,Berlin,Zurich,519
2025-05-03T06:00:00,Berlin,Zurich,580
2025-05-03T18:00:00,Berlin,Zurich,630
2025-05-04T06:00:00,Berlin,Zurich,763
2025-05-04T18:00:00,Berlin,Zurich,405
2025-05-05T06:00:00,Berlin,Zurich,478
2025-05-05T18:00:00,Berlin,Zurich,832
2025-05-06T06:00:00,Berlin,Zurich,478
2025-05-06T18:00:00,Berlin,Zurich,237
2025-05-07T06:00:00,Berlin,Zurich,309
2025-05-07T18:00:00,Berlin,Zurich,154
2025-05-08T06:00:00,Berlin,Zurich,146
2025-05-08T18:00:00,Berlin,Zurich,563
2025-05-09T06:00:00,Berlin,Zurich,61
2025-05-09T18:00:00,Berlin,Zurich,695
2025-05-10T06:00:00,Berlin,Zurich,467
2025-05-10T18:00:00,Berlin,Zurich,704
2025-05-11T06:00:00,Berlin,Zurich,343
2025-05-11T18:00:00,Berlin,Zurich,337
2025-05-12T06:00:00,Berlin,Zurich,108
2025-05-12T18:00:00,Berlin,Zurich,643
2025-05-13T06:00:00,Berlin,Zurich,483
2025-05-13T18:00:00,Berlin,Zurich,502
2025-05-14T06:00:00,Berlin,Zurich,379
2025-05-14T18:00:00,Berlin,Zurich,607
2025-05-15T06:00:00,Berlin,Zurich,805
2025-05-15T18:00:00,Berlin,Zurich,181
2025-05-16T06:00:00,Berlin,Zurich,282
2025-05-16T18:00:00,Berlin,Zurich,650
2025-05-17T06:00:00,Berlin,Zurich,755
2025-05-17T18:00:00,Berlin,Zurich,152
2025-05-18T06:00:00,Berlin,Zurich,871
2025-05-18T18:00:00,Berlin,Zurich,442
2025-05-19T06:00:00,Berlin,Zurich,253
2025-05-19T18:00:00,Berlin,Zurich,533
2025-05-20T06:00:00,Berlin,Zurich,271
2025-05-20T18:00:00,Berlin,Zurich,543
2025-05-21T06:00:00,Berlin,Zurich,306
2025-05-21T18:00:00,Berlin,Zurich,699
2025-05-22T06:00:00,Berlin,Zurich,686
2025-05-22T18:00:00,Berlin,Zurich,220
2025-05-23T06:00:00,Berlin,Zurich,293
2025-05-23T18:00:00,Berlin,Zurich,649
2025-05-24T06:00:00,Berlin,Zurich,403
2025-05-24T18:00:00,Berlin,Zurich,673
2025-05-25T06:00:00,Berlin,Zurich,277
2025-05-25T18:00:00,Berlin,Zurich,519
2025-05-26T06:00:00,Berlin,Zurich,605
2025-05-26T18:00:00,Berlin,Zurich,586
2025-05-27T06:00:00,Berlin,Zurich,210
2025-05-27T18:00:00,Berlin,Zurich,502
2025-05-28T06:00:00,Berlin,Zurich,720
2025-05-28T18:00:00,Berlin,Zurich,211
2025-05-29T06:00:00,Berlin,Zurich,492
2025-05-29T18:00:00,Berlin,Zurich,590
2025-05-30T06:00:00,Berlin,Zurich,651
2025-05-30T18:00:00,Berlin,Zurich,483
2025-05-31T06:00:00,Berlin,Zurich,624
2025-05-31T18:00:00,Berlin,Zurich,804
2025-06-01T06:00:00,Berlin,Zurich,395
2025-06-01T18:00:00,Berlin,Zurich,384
2025-06-02T06:00:00,Berlin,Zurich,658
2025-06-02T18:00:00,Berlin,Zurich,770
2025-06-03T06:00:00,Berlin,Zurich,690
2025-06-03T18:00:00,Berlin,Zurich,299
2025-06-04T06:00:00,Berlin,Zurich,368
2025-06-04T18:00:00,Berlin,Zurich,543
2025-06-05T06:00:00,Berlin,Zurich,338
2025-06-05T18:00:00,Berlin,Zurich,146
2025-06-06T06:00:00,Berlin,Zurich,137
2025-06-06T18:00:00,Berlin,Zurich,200
2025-06-07T06:00:00,Berlin,Zurich,375
2025-06-07T18:00:00,Berlin,Zurich,170
2025-06-08T06:00:00,Berlin,Zurich,626
2025-06-08T18:00:00,Berlin,Zurich,638
2025-06-09T06:00:00,Berlin,Zurich,301
2025-06-09T18:00:00,Berlin,Zurich,196
2025-06-10T06:00:00,Berlin,Zurich,445
2025-06-10T18:00:00,Berlin,Zurich,302
2025-06-11T06:00:00,Berlin,Zurich,285
2025-06-11T18:00:00,Berlin,Zurich,723
2025-06-12T06:00:00,Berlin,Zurich,319
2025-06-12T18:00:00,Berlin,Zurich,403
2025-06-13T06:00:00,Berlin,Zurich,363
2025-06-13T18:00:00,Berlin,Zurich,588
2025-06-14T06:00:00,Berlin,Zurich,436
2025-06-14T18:00:00,Berlin,Zurich,446
2025-06-15T06:00:00,Berlin,Zurich,574
2025-06-15T18:00:00,Berlin,Zurich,343
2025-06-16T06:00:00,Berlin,Zurich,801
2025-06-16T18:00:00,Berlin,Zurich,388
2025-06-17T06:00:00,Berlin,Zurich,345
2025-06-17T18:00:00,Berlin,Zurich,221
2025-06-18T06:00:00,Berlin,Zurich,219
2025-06-18T18:00:00,Berlin,Zurich,390
2025-06-19T06:00:00,Berlin,Zurich,224
2025-06-19T18:00:00,Berlin,Zurich,537
2025-06-20T06:00:00,Berlin,Zurich,212
2025-06-20T18:00:00,Berlin,Zurich,434
2025-06-21T06:00:00,Berlin,Zurich,642
2025-06-21T18:00:00,Berlin,Zurich,663
2025-06-22T06:00:00,Berlin,Zurich,498
2025-06-22T18:00:00,Berlin,Zurich,157
2025-06-23T06:00:00,Berlin,Zurich,432
2025-06-23T18:00:00,Berlin,Zurich,574
2025-06-24T06:00:00,Berlin,Zurich,723
2025-06-24T18:00:00,Berlin,Zurich,733
2025-06-25T06:00:00,Berlin,Zurich,431
2025-06-25T18:00:00,Berlin,Zurich,113
2025-06-26T06:00:00,Berlin,Zurich,598
2025-06-26T18:00:00,Berlin,Zurich,552
2025-06-27T06:00:00,Berlin,Zurich,322
2025-06-27T18:00:00,Berlin,Zurich,280
2025-06-28T06:00:00,Berlin,Zurich,265
2025-06-28T18:00:00,Berlin,Zurich,141
2025-06-29T06:00:00,Berlin,Zurich,667
2025-06-29T18:00:00,Berlin,Zurich,727
2025-04-01T06:00:00,Prague,Seattle,1225
2025-04-01T18:00:00,Prague,Seattle,666
2025-04-02T06:00:00,Prague,Seattle,841
2025-04-02T18:00:00,Prague,Seattle,1223
2025-04-03T06:00:00,Prague,Seattle,752
2025-04-03T18:00:00,Prague,Seattle,755
2025-04-04T06:00:00,Prague,Seattle,1186
2025-04-04T18:00:00,Prague,Seattle,1085
2025-04-05T06:00:00,Prague,Seattle,747
2025-04-05T18:00:00,Prague,Seattle,1068
2025-04-06T06:00:00,Prague,Seattle,1084
2025-04-06T18:00:00,Prague,Seattle,1058
2025-04-07T06:00:00,Prague,Seattle,973
2025-04-07T18:00:00,Prague,Seattle,649
2025-04-08T06:00:00,Prague,Seattle,702
2025-04-08T18:00:00,Prague,Seattle,1080
2025-04-09T06:00:00,Prague,Seattle,1032
2025-04-09T18:00:00,Prague,Seattle,992
2025-04-10T06:00:00,Prague,Seattle,1067
2025-04-10T18:00:00,Prague,Seattle,1068
2025-04-11T06:00:00,Prague,Seattle,1034
2025-04-11T18:00:00,Prague,Seattle,1050
2025-04-12T06:00:00,Prague,Seattle,776
2025-04-12T18:00:00,Prague,Seattle,646
2025-04-13T06:00:00,Prague,Seattle,662
2025-04-13T18:00:00,Prague,Seattle,1104
2025-04-14T06:00:00,Prague,Seattle,763
2025-04-14T18:00:00,Prague,Seattle,1028
2025-04-15T06:00:00,Prague,Seattle,794
2025-04-15T18:00:00,Prague,Seattle,685
2025-04-16T06:00:00,Prague,Seattle,1156
2025-04-16T18:00:00,Prague,Seattle,1217
2025-04-17T06:00:00,Prague,Seattle,786
2025-04-17T18:00:00,Prague,Seattle,689
2025-04-18T06:00:00,Prague,Seattle,929
2025-04-18T18:00:00,Prague,Seattle,977
2025-04-19T06:00:00,Prague,Seattle,772
2025-04-19T18:00:00,Prague,Seattle,857
2025-04-20T06:00:00,Prague,Seattle,1098
2025-04-20T18:00:00,Prague,Seattle,1175
2025-04-21T06:00:00,Prague,Seattle,828
2025-04-21T18:00:00,Prague,Seattle,710
2025-04-22T06:00:00,Prague,Seattle,917
2025-04-22T18:00:00,Prague,Seattle,924
2025-04-23T06:00:00,Prague,Seattle,901
2025-04-23T18:00:00,Prague,Seattle,1113
2025-04-24T06:00:00,Prague,Seattle,1018
2025-04-24T18:00:00,Prague,Seattle,945
2025-04-25T06:00:00,Prague,Seattle,677
2025-04-25T18:00:00,Prague,Seattle,667
2025-04-26T06:00:00,Prague,Seattle,732
2025-04-26T18:00:00,Prague,Seattle,1022
